id_lab,id,subset,no,requisitioner,tax_name,functional_group,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm,n_replicates_nutrition
F25-1672,CIAT-13387,3,73.0,Genetic_bank,Desmodium sequax,Shrub_Trees,92.58,5.23,94.77,18.43,57.23,63.92,2
F25-1673,CIAT-13547,3,75.0,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,94.81,7.61,92.39,17.24,42.42,58.27,2
F25-1674,CIAT-13953,3,77.0,Genetic_bank,Desmodium velutinum,Shrub_Trees,92.94,10.14,89.86,22.14,28.43,44.47,2
F25-1675,CIAT-15086,3,79.0,Genetic_bank,Centrosema acutifolium,Herbaceous_legumes,95.1,6.67,93.33,25.43,27.19,56.25,2
F25-1676,CIAT-17403,3,81.0,Genetic_bank,Flemingia macrophylla,Shrub_Trees,93.95,6.1,93.9,18.39,51.91,64.19,2
F25-1677,CIAT-17519,3,83.0,Genetic_bank,Mimosa somnians,Herbaceous_legumes,94.5,8.75,91.25,17.65,25.56,46.21,2
F25-1678,CIAT-17896,3,85.0,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,94.71,6.33,93.67,15.64,40.33,51.74,2
F25-1679,CIAT-18123,3,87.0,Genetic_bank,Dioclea virgata,Herbaceous_legumes,94.61,8.31,91.69,15.0,40.99,62.79,2
F25-1680,CIAT-18126,3,89.0,Genetic_bank,Dioclea virgata,Herbaceous_legumes,92.8,10.3,89.7,18.02,40.49,56.41,2
F25-1681,CIAT-18127,3,91.0,Genetic_bank,Dioclea virgata,Herbaceous_legumes,94.19,9.2,90.8,17.34,37.77,54.54,2
F25-1682,CIAT-18668,3,93.0,Genetic_bank,Cratylia argentea,Shrub_Trees,94.11,12.82,87.18,21.26,28.0,50.11,2
F25-1683,CIAT-19228,3,95.0,Genetic_bank,Eriosema psoraleoides,Herbaceous_legumes,93.69,9.42,90.58,17.93,47.97,62.31,2
F25-1684,CIAT-19537,3,97.0,Genetic_bank,Crotalaria verrucosa,Herbaceous_legumes,93.5,9.04,90.96,28.32,24.02,44.46,2
F25-1685,CIAT-20208,3,99.0,Genetic_bank,Aeschynomene sensitiva,Shrub_Trees,95.46,7.87,92.13,19.0,25.38,59.64,2
F25-1686,CIAT-20345,3,101.0,Genetic_bank,Pachyrhizus erosus,Herbaceous_legumes,93.72,10.63,89.37,17.94,22.48,38.5,2
F25-1687,CIAT-20927,3,103.0,Genetic_bank,Mimosa albida,Herbaceous_legumes,93.68,8.62,91.38,13.93,41.22,59.01,2
F25-1688,CIAT-21849,3,105.0,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,94.9,5.92,94.08,17.51,43.79,58.23,2
F25-1689,CIAT-22072,3,107.0,Genetic_bank,Bauhinia sp.,Shrub_Trees,93.61,7.78,92.22,26.74,29.97,45.1,2
F25-1690,CIAT-22409,3,109.0,Genetic_bank,Cratylia argentea,Shrub_Trees,92.93,11.38,88.62,19.09,30.48,55.9,2
F25-1691,CIAT-22692,3,111.0,Genetic_bank,Lablab purpureus,Herbaceous_legumes,92.27,7.39,92.61,25.3,24.26,42.74,2
F25-1692,CIAT-23715,3,113.0,Genetic_bank,Desmodium sequax,Shrub_Trees,93.79,5.22,94.78,16.81,59.14,65.42,4
F25-1692-,CIAT-23715,5,,Genetic_bank,Desmodium sequax,Shrub_Trees,93.79,5.22,94.78,16.81,59.14,65.42,2
F25-1693,CIAT-23746,3,115.0,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,93.84,6.88,93.12,18.88,40.5,56.6,2
F25-1694,CIAT-23985,3,117.0,Genetic_bank,Desmodium velutinum,Shrub_Trees,95.17,12.04,87.96,18.34,24.87,39.7,2
F25-1695,CIAT-32265,3,119.0,Genetic_bank,Chamaecrista diphylla,Herbaceous_legumes,95.81,8.04,91.96,17.04,37.98,53.26,2
F25-1696,CIAT-33070,3,121.0,Genetic_bank,Desmodium oblongum,Shrub_Trees,96.0,10.02,89.98,16.09,39.34,54.18,2
F25-1697,CIAT-33079,3,123.0,Genetic_bank,Desmodium oblongum,Shrub_Trees,95.66,10.51,89.49,18.27,28.9,45.96,2
F25-1698,CIAT-33131,3,125.0,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,94.84,6.9,93.1,17.67,41.11,56.05,2
F25-1699,CIAT-33195,3,127.0,Genetic_bank,Dalea carthagenensis,Herbaceous_legumes,95.71,6.44,93.56,16.47,23.48,43.58,2
F25-1700,CIAT-43055,3,129.0,Genetic_bank,Desmodium discolor,Herbaceous_legumes,94.82,9.02,90.98,28.02,22.45,43.07,2
F25-1701,CIAT-BR-12-1362,2,133.0,Breeding,Urochloa interespecific,Grass,92.46,14.02,85.98,16.89,28.12,57.62,2
F25-1702,CIAT-BR-12-2462,2,135.0,Breeding,Urochloa interespecific,Grass,95.72,15.58,84.42,12.21,34.75,58.72,2
F25-1703,CIAT-BR-12-3868,2,137.0,Breeding,Urochloa interespecific,Grass,94.15,19.08,80.92,16.3,28.24,54.33,2
F25-1704,CIAT-BR-15-2558,2,139.0,Breeding,Urochloa interespecific,Grass,93.24,14.12,85.88,15.0,26.56,57.46,2
F25-1705,CIAT-BR-15-2811,2,141.0,Breeding,Urochloa interespecific,Grass,93.62,16.26,83.74,15.86,29.12,55.78,2
F25-1706,CIAT-BR-15-2891,2,143.0,Breeding,Urochloa interespecific,Grass,93.76,14.84,85.16,15.5,29.38,58.9,2
F25-1707,CIAT-BR-19-1343,2,145.0,Breeding,Urochloa interespecific,Grass,94.1,14.51,85.49,16.19,29.84,58.92,2
F25-1708,CIAT-CIAT-26110,2,147.0,Breeding,Urochloa interespecific,Grass,93.89,11.93,88.07,12.76,33.24,65.67,2
F25-1709,CIAT-CIAT-26646,2,149.0,Breeding,Urochloa interespecific,Grass,93.56,13.18,86.82,14.14,29.08,60.64,2
F25-1710,CIAT-CIAT-6297,2,151.0,Breeding,Urochloa interespecific,Grass,95.1,13.01,86.99,14.86,29.88,61.91,2
F25-1711,CIAT-BR-12-4400,2,153.0,Breeding,Urochloa interespecific,Grass,93.93,15.3,84.7,14.38,28.07,57.48,2
F25-1712,CIAT-BR-15-3434,2,155.0,Breeding,Urochloa interespecific,Grass,94.62,14.2,85.8,15.08,28.26,56.12,2
F25-1713,CIAT-BR-15-3811,2,157.0,Breeding,Urochloa interespecific,Grass,96.3,14.72,85.28,15.49,26.74,58.32,2
F25-1714,CIAT-BR-15-6547,2,159.0,Breeding,Urochloa interespecific,Grass,94.74,15.54,84.46,15.81,27.02,58.24,2
F25-1715,CIAT-BR-15-7121,2,161.0,Breeding,Urochloa interespecific,Grass,94.82,15.2,84.8,17.04,26.45,56.48,2
F25-1716,CIAT-BR-15-8887,2,163.0,Breeding,Urochloa interespecific,Grass,94.77,12.99,87.01,14.76,27.6,59.44,2
F25-1717,CIAT-BR-19-4678,2,165.0,Breeding,Urochloa interespecific,Grass,92.76,15.1,84.9,15.2,27.94,53.89,2
F25-1718,CIAT-BR-19-5029,2,167.0,Breeding,Urochloa interespecific,Grass,95.62,15.34,84.66,15.06,27.74,59.08,2
F25-1719,CIAT-BR-19-5357,2,169.0,Breeding,Urochloa interespecific,Grass,94.56,15.44,84.56,15.75,28.56,58.4,2
F25-1720,CIAT-BR-19-5381,2,171.0,Breeding,Urochloa interespecific,Grass,94.58,14.1,85.9,14.96,30.84,62.0,2
F25-1721,CIAT-BR-02-0465,2,173.0,Breeding,Urochloa interespecific,Grass,96.88,13.78,86.22,13.86,32.8,65.62,2
F25-1722,CIAT-BR-04-3025,2,175.0,Breeding,Urochloa interespecific,Grass,95.84,11.31,88.69,12.25,32.72,67.42,2
F25-1723,CIAT-BR-05-1435,2,177.0,Breeding,Urochloa interespecific,Grass,96.06,14.7,85.29,16.1,30.82,63.96,2
F25-1724,CIAT-BR-09-3660,2,179.0,Breeding,Urochloa interespecific,Grass,96.24,13.64,86.36,12.77,29.05,61.25,2
F25-1725,CIAT-BR-19-1264,2,181.0,Breeding,Urochloa interespecific,Grass,96.3,15.61,84.39,18.56,25.08,56.3,2
F25-1726,CIAT-BR-19-5217,2,183.0,Breeding,Urochloa interespecific,Grass,96.2,14.22,85.78,13.46,28.8,60.7,2
F25-1727,CIAT-CIAT-26124,2,185.0,Breeding,Urochloa interespecific,Grass,96.03,12.82,87.18,14.6,31.6,64.88,2
F25-1728,CIAT-13262,4,1.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.93,8.7,91.3,18.98,47.52,60.4,2
F25-1729,CIAT-13528,4,3.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,95.05,7.58,92.42,16.9,48.36,56.88,2
F25-1730,CIAT-13529,4,5.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.36,6.69,93.31,18.17,45.33,59.94,2
F25-1731,CIAT-13710,4,7.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,94.13,7.49,92.51,19.14,55.17,64.36,2
F25-1732,CIAT-22004,4,9.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.3,6.81,93.19,17.58,49.2,63.61,2
F25-1733,CIAT-23104,4,11.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,92.63,7.0,93.0,19.39,57.01,67.22,2
F25-1734,CIAT-23106,4,13.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.65,6.85,93.15,21.89,55.75,67.76,2
F25-1735,CIAT-23107,4,15.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.99,6.92,93.08,21.24,51.07,67.22,2
F25-1736,CIAT-23108,4,17.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.54,6.93,93.07,21.59,58.17,69.37,2
F25-1737,CIAT-23412,4,19.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.19,7.27,92.73,21.15,50.98,62.14,2
F25-1738,CIAT-23413,4,21.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,93.53,7.5,92.5,21.32,54.59,66.23,2
F25-1739,CIAT-23419,4,23.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,93.96,7.2,92.8,20.19,56.43,67.78,2
F25-1740,CIAT-23422,4,25.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,91.86,7.06,92.94,21.67,54.63,66.57,2
F25-1741,CIAT-23734,4,27.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.71,7.86,92.14,21.44,47.22,62.02,2
F25-1742,CIAT-23932,4,29.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,95.12,7.29,92.71,18.84,49.89,63.09,2
F25-1743,CIAT-23933,4,31.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,93.72,7.37,92.63,17.58,49.31,64.37,2
F25-1744,CIAT-23934,4,33.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.17,8.2,91.8,22.61,43.74,58.5,2
F25-1745,CIAT-23936,4,35.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.06,7.8,92.2,19.27,49.21,61.66,2
F25-1746,CIAT-33119,4,37.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,95.29,7.4,92.6,17.3,40.98,59.48,2
F25-1747,CIAT-33383,4,39.0,Genetic_bank,Dendrolobium sp.,Shrub_Trees,94.67,9.8,90.2,14.66,47.34,59.76,2
F25-1748,CIAT-33402,4,41.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,94.63,6.91,93.09,20.08,45.18,60.09,2
F25-1749,CIAT-33508,4,43.0,Genetic_bank,Dendrolobium umbellatum,Shrub_Trees,93.75,8.67,91.33,22.61,45.81,58.36,2
F25-1750,CIAT-33515,4,45.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,93.41,11.11,88.89,20.96,51.47,63.32,2
F25-1751,CIAT-7353,4,47.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,94.63,9.42,90.58,30.49,29.38,46.32,2
F25-1752,CIAT-7976,4,49.0,Genetic_bank,Cassia sp.,Shrub_Trees,93.42,12.05,87.95,25.59,39.54,50.12,2
F25-1753,CIAT-8018,4,51.0,Genetic_bank,Acacia aroma,Shrub_Trees,93.8,18.11,81.89,23.54,58.53,70.33,2
F25-1754,CIAT-9990,4,53.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,92.97,12.38,87.62,31.75,28.64,48.76,2
F25-1755,CIAT-13258,4,55.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,94.6,14.87,85.13,15.55,54.96,61.8,2
F25-1756,CIAT-13260,4,57.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,94.08,12.08,87.92,15.81,57.39,65.19,2
F25-1757,CIAT-17263,4,59.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,94.47,13.81,86.19,13.71,36.27,57.76,2
F25-1758,CIAT-17459,4,67.0,Genetic_bank,Erythrina berteroana,Shrub_Trees,94.59,11.87,88.13,24.25,38.26,51.98,2
F25-1759,CIAT-17482,4,69.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,92.66,14.24,85.76,26.54,33.11,51.05,2
F25-1760,CIAT-17502,4,71.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,94.26,12.96,87.04,28.86,35.48,46.09,2
F25-1761,CIAT-19384,4,73.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,93.39,10.33,89.67,36.95,31.54,52.46,2
F25-1762,CIAT-19571,4,75.0,Genetic_bank,Senna cobanensis,Shrub_Trees,93.21,6.08,93.92,23.2,42.27,55.7,2
F25-1763,CIAT-20126,4,77.0,Genetic_bank,Acacia angustissima,Shrub_Trees,93.97,5.78,94.22,29.9,47.8,58.29,2
F25-1764,CIAT-20788,4,79.0,Genetic_bank,Senna pallida,Shrub_Trees,93.92,9.75,90.25,24.3,30.69,53.36,2
F25-1765,CIAT-21242,4,81.0,Genetic_bank,Leucaena diversifolia,Shrub_Trees,93.21,6.88,93.12,23.28,45.76,63.44,2
F25-1766,CIAT-21512,4,83.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,92.79,4.78,95.22,24.07,46.72,53.37,2
F25-1767,CIAT-21601,4,85.0,Genetic_bank,Erythrina fusca,Shrub_Trees,93.24,7.04,92.96,23.41,54.97,68.49,2
F25-1768,CIAT-21809,4,87.0,Genetic_bank,Acacia farnesiana,Shrub_Trees,94.62,7.46,92.54,31.0,48.09,62.84,2
F25-1769,CIAT-21810,4,89.0,Genetic_bank,Acacia angustissima,Shrub_Trees,94.79,5.39,94.61,31.66,38.92,52.37,2
F25-1770,CIAT-21888,4,91.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,93.71,9.14,90.86,29.9,30.16,56.67,2
F25-1771,CIAT-22310,4,93.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,94.86,5.71,94.29,21.75,50.77,55.0,2
F25-1772,CIAT-22311,4,95.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,93.88,6.95,93.05,21.51,49.18,54.93,2
F25-1772-,CIAT-22311,5,,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,93.88,6.96,93.04,21.51,49.18,54.93,2
F25-1773,CIAT-22316,4,97.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,95.52,8.65,91.35,20.82,44.54,54.36,2
F25-1774,CIAT-23239,4,99.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,95.86,7.55,92.45,20.36,52.76,65.19,2
F25-1775,CIAT-33116,4,101.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,95.63,7.88,92.12,18.3,57.42,65.17,2
F25-2077,CIAT-PM-21-3535,2,333.0,Breeding,Megathyrsus maximus,Grass,95.24,13.79,86.21,11.95,34.88,68.35,2
F25-2078,CIAT-PM-21-6106,2,335.0,Breeding,Megathyrsus maximus,Grass,93.92,12.99,87.01,15.69,30.99,66.48,2
F25-2079,CIAT-PM-21-2580,2,337.0,Breeding,Megathyrsus maximus,Grass,93.76,12.79,87.21,16.17,31.2,65.05,2
F25-2080,CIAT-CIAT-16031,2,339.0,Breeding,Megathyrsus maximus,Grass,93.77,13.21,86.79,13.82,32.37,65.74,2
F25-2081,CIAT-CIAT-26936,2,341.0,Breeding,Megathyrsus maximus,Grass,95.09,10.32,89.68,13.55,36.62,66.89,2
F25-2082,CIAT-PM-21-0074,2,343.0,Breeding,Megathyrsus maximus,Grass,94.59,13.6,86.4,13.1,30.94,64.42,2
F25-2083,CIAT-PM-21-0072,2,345.0,Breeding,Megathyrsus maximus,Grass,93.4,14.4,85.6,14.7,29.08,66.23,2
F25-2084,CIAT-PM-21-6598,2,347.0,Breeding,Megathyrsus maximus,Grass,94.64,14.45,85.55,12.94,28.83,65.49,2
F25-2085,CIAT-PM-21-6647,2,349.0,Breeding,Megathyrsus maximus,Grass,93.16,13.01,86.99,12.43,29.49,66.17,2
F25-2086,CIAT-PM-21-0819,2,351.0,Breeding,Megathyrsus maximus,Grass,92.5,14.13,85.87,15.22,28.57,64.82,2
F25-2087,CIAT-CIAT-16021,2,353.0,Breeding,Megathyrsus maximus,Grass,94.48,11.82,88.18,12.61,32.73,70.7,2
F25-2088,CIAT-PM-21-6640,2,355.0,Breeding,Megathyrsus maximus,Grass,93.05,15.15,84.85,15.78,26.65,65.68,2
F25-2089,CIAT-PM-21-0065,2,357.0,Breeding,Megathyrsus maximus,Grass,94.04,13.69,86.31,14.18,30.72,64.87,2
F25-2090,CIAT-PM-21-6629,2,359.0,Breeding,Megathyrsus maximus,Grass,93.86,11.33,88.67,11.28,37.88,73.0,2
F25-2091,CIAT-PM-21-6641,2,361.0,Breeding,Megathyrsus maximus,Grass,94.15,15.35,84.65,15.59,28.73,63.07,2
F25-2092,CIAT-CIAT-16025,2,363.0,Breeding,Megathyrsus maximus,Grass,92.4,14.73,85.27,14.43,32.3,68.73,2
F25-2093,CIAT-PM-21-0070,2,365.0,Breeding,Megathyrsus maximus,Grass,94.4,13.52,86.48,14.89,29.67,66.68,2
F25-2094,CIAT-PM-21-4926,2,367.0,Breeding,Megathyrsus maximus,Grass,93.67,11.76,88.24,14.67,30.03,71.37,2
F25-2095,CIAT-PM-21-3662,2,369.0,Breeding,Megathyrsus maximus,Grass,93.28,14.51,85.49,11.58,32.05,68.09,2
F25-2096,CIAT-PM-21-4448,2,371.0,Breeding,Megathyrsus maximus,Grass,95.49,11.27,88.73,12.03,31.22,72.07,4
F25-2097,CIAT-PM-21-0079,2,373.0,Breeding,Megathyrsus maximus,Grass,93.91,12.49,87.51,13.48,31.24,68.55,2
F25-2098,CIAT-CIAT-6986,2,375.0,Breeding,Megathyrsus maximus,Grass,92.58,11.85,88.15,12.26,33.48,71.82,2
F25-2099,CIAT-PM-21-4852,2,377.0,Breeding,Megathyrsus maximus,Grass,92.72,11.02,88.98,10.66,34.89,72.86,2
F25-2100,CIAT-PM-21-0078,2,379.0,Breeding,Megathyrsus maximus,Grass,92.6,13.65,86.35,13.84,31.98,66.45,2
F25-2101,CIAT-CIAT-16071,2,381.0,Breeding,Megathyrsus maximus,Grass,93.03,13.63,86.37,16.96,28.87,66.51,4
F25-2102,CIAT-PM-21-0876,2,383.0,Breeding,Megathyrsus maximus,Grass,92.49,13.21,86.79,13.1,31.07,66.68,2
F25-2103,CIAT-PM-21-3641,2,385.0,Breeding,Megathyrsus maximus,Grass,93.72,12.53,87.47,12.37,32.19,69.06,2
F25-2104,CIAT-BR-06-1348,2,387.0,Breeding,Urochloa interespecific,Grass,93.09,14.48,85.52,12.23,25.64,59.76,4
F25-2105,CIAT-BR-09-4467,2,389.0,Breeding,Urochloa interespecific,Grass,92.31,14.63,85.37,13.66,24.32,58.96,4
F25-2106,CIAT-BR-09-4777,2,391.0,Breeding,Urochloa interespecific,Grass,93.68,13.68,86.32,12.76,24.43,58.97,2
F25-2107,CIAT-BR-12-0255,2,399.0,Breeding,Urochloa interespecific,Grass,91.85,14.23,85.77,14.96,24.63,57.34,2
F25-2108,CIAT-BR-12-0461,2,401.0,Breeding,Urochloa interespecific,Grass,92.82,14.72,85.28,13.24,25.6,60.79,2
F25-2109,CIAT-BR-12-1620,2,403.0,Breeding,Urochloa interespecific,Grass,93.55,13.79,86.21,13.22,25.38,60.36,2
F25-2110,CIAT-BR-12-1889,2,405.0,Breeding,Urochloa interespecific,Grass,91.35,15.09,84.91,14.82,23.39,57.75,2
F25-2111,CIAT-BR-12-4039,2,407.0,Breeding,Urochloa interespecific,Grass,92.11,13.6,86.4,15.17,27.47,61.84,2
F25-2112,CIAT-BR-12-4856,2,409.0,Breeding,Urochloa interespecific,Grass,92.58,12.91,87.09,13.01,27.75,63.63,2
F25-2113,CIAT-BR-12-5049,2,411.0,Breeding,Urochloa interespecific,Grass,92.25,14.47,85.53,14.56,26.52,60.6,2
F25-2114,CIAT-BR-15-1851,2,413.0,Breeding,Urochloa interespecific,Grass,92.17,14.82,85.18,11.25,26.14,59.44,2
F25-2115,CIAT-BR-15-3025,2,415.0,Breeding,Urochloa interespecific,Grass,92.02,14.14,85.86,12.32,26.72,59.94,2
F25-2116,CIAT-BR-15-3248,2,417.0,Breeding,Urochloa interespecific,Grass,92.16,15.9,84.1,13.91,24.29,58.79,2
F25-2117,CIAT-BR-15-7659,2,419.0,Breeding,Urochloa interespecific,Grass,93.33,13.73,86.27,12.33,26.95,60.12,2
F25-2118,CIAT-BR-15-8919,2,421.0,Breeding,Urochloa interespecific,Grass,93.52,13.49,86.51,11.76,26.98,63.21,2
F25-2119,CIAT-BR-19-5515,2,423.0,Breeding,Urochloa interespecific,Grass,92.43,14.53,85.47,11.19,26.96,60.89,2
F25-2120,CIAT-BR-19-5877,2,425.0,Breeding,Urochloa interespecific,Grass,93.49,13.01,86.99,12.43,26.07,60.59,2
F25-2121,CIAT-BR-19-6136,2,427.0,Breeding,Urochloa interespecific,Grass,92.92,14.79,85.21,13.33,25.87,59.53,2
F25-2134,Hohenheimer-Heustandard-IAG-2025/1-S-1,3,267.0,LMF,Hohenheimer Heustandard,,91.33,10.06,89.94,0.0,0.0,0.0,2
F25-2136,CIAT-6962-Mombaza-Ex,3,135.0,Benchmark,Megathyrsus maximus,Grass,96.94,12.03,87.97,0.0,37.83,68.79,2
F25-2137,CIAT-606-Basilisk-Opt,3,137.0,Benchmark,Urochloa interespecific,Grass,96.79,10.59,89.41,5.25,31.27,62.47,2
F25-2138,CIAT-6294-Marandu-Opt,3,139.0,Benchmark,Urochloa interespecific,Grass,96.12,11.3,88.7,8.5,32.37,64.62,2
F25-2139,CIAT-36087-MulatoII-Opt,3,141.0,Benchmark,Urochloa interespecific,Grass,96.95,11.55,88.45,7.59,29.44,59.23,2
F25-2140,CIAT-6133-Llanero-Opt,3,143.0,Benchmark,Urochloa humidicola,Grass,97.39,13.06,86.94,10.33,30.98,64.12,2
F25-2141,CIAT-6962-Mombaza-Opt,3,145.0,Benchmark,Megathyrsus maximus ,Grass,97.52,12.24,87.76,9.46,32.96,65.42,2
F25-2144,CIAT-BH-16-1763,2,465.0,Breeding,Urochloa humidicola,Grass,97.83,11.86,88.14,7.2,30.68,67.87,2
F25-2145,CIAT-BH-16-B-2165,2,467.0,Breeding,Urochloa humidicola,Grass,97.83,10.78,89.22,6.57,31.35,71.26,2
F25-2146,CIAT-BH-16-B-2167,2,469.0,Breeding,Urochloa humidicola,Grass,98.1,11.51,88.49,6.34,34.92,72.45,2
F25-2147,CIAT-CIAT-16886,2,471.0,Breeding,Urochloa humidicola,Grass,98.05,11.56,88.44,7.95,34.95,70.81,2
F25-2148,CIAT-CIAT-16891,2,473.0,Breeding,Urochloa humidicola,Grass,98.4,12.85,87.15,6.7,31.56,67.91,2
F25-2149,CIAT-CIAT-26146,2,475.0,Breeding,Urochloa humidicola,Grass,98.78,12.18,87.82,6.52,34.83,72.54,2
F25-2150,CIAT-CIAT-26149,2,477.0,Breeding,Urochloa humidicola,Grass,98.44,14.71,85.29,6.87,29.44,67.52,2
F25-2151,CIAT-CIAT-26160,2,479.0,Breeding,Urochloa humidicola,Grass,98.1,14.13,85.87,6.85,32.95,68.42,2
F25-2152,CIAT-CIAT-26415,2,481.0,Breeding,Urochloa humidicola,Grass,97.76,13.34,86.66,6.65,31.58,69.04,2
F25-2153,CIAT-BH-22-4092,2,483.0,Breeding,Urochloa humidicola,Grass,98.22,14.52,85.48,7.39,30.64,67.4,2
F25-2154,CIAT-CIAT-26438,2,485.0,Breeding,Urochloa humidicola,Grass,98.01,12.58,87.42,7.38,34.69,72.55,2
F25-2155,CIAT-CIAT-26570,2,487.0,Breeding,Urochloa humidicola,Grass,97.83,13.76,86.24,7.8,29.98,66.42,2
F25-2156,CIAT-BH-22-3115,2,489.0,Breeding,Urochloa humidicola,Grass,97.62,11.25,88.75,5.65,33.37,70.99,2
F25-2157,CIAT-BH-22-1375,2,491.0,Breeding,Urochloa humidicola,Grass,97.27,13.89,86.11,7.61,32.47,67.66,2
F25-2158,CIAT-CIAT-6133,2,493.0,Breeding,Urochloa humidicola,Grass,98.39,11.51,88.49,6.57,33.67,72.89,2
F25-2159,CIAT-CIAT-679,2,495.0,Breeding,Urochloa humidicola,Grass,97.32,12.01,87.99,6.19,31.72,70.77,2
F25-2160,CIAT-BH-22-4865,2,497.0,Breeding,Urochloa humidicola,Grass,97.48,15.16,84.84,8.77,32.48,67.33,2
F25-2161,CIAT-BH-22-1706,2,499.0,Breeding,Urochloa humidicola,Grass,97.71,11.63,88.37,5.66,34.58,72.37,2
F25-2162,CIAT-BH-22-4169,2,501.0,Breeding,Urochloa humidicola,Grass,97.63,12.27,87.73,7.41,35.74,72.26,2
F25-2163,CIAT-BH-22-1258,2,503.0,Breeding,Urochloa humidicola,Grass,97.73,12.53,87.47,7.02,34.18,71.11,2
F25-2164,CIAT-BH-22-1370,2,505.0,Breeding,Urochloa humidicola,Grass,97.72,15.36,84.64,8.67,29.64,66.17,2
F25-2165,CIAT-BH-22-2225,2,507.0,Breeding,Urochloa humidicola,Grass,98.06,10.2,89.8,6.62,36.25,73.12,2
F25-2166,CIAT-BH-22-0528,2,509.0,Breeding,Urochloa humidicola,Grass,98.21,13.78,86.22,8.77,36.8,73.56,4
F25-2167,CIAT-BH-22-3507,2,511.0,Breeding,Urochloa humidicola,Grass,97.94,12.18,87.82,6.61,35.29,71.87,2
F25-2168,CIAT-BH-22-4253,2,513.0,Breeding,Urochloa humidicola,Grass,97.97,13.12,86.88,8.47,32.1,68.01,2
F25-2169,CIAT-BH-22-2189,2,515.0,Breeding,Urochloa humidicola,Grass,96.9,15.59,84.41,8.01,33.24,68.2,2
F25-2170,CIAT-BH-22-0765,2,517.0,Breeding,Urochloa humidicola,Grass,97.49,10.75,89.25,9.79,36.16,72.26,4
F25-2171,CIAT-BH-22-2531,2,519.0,Breeding,Urochloa humidicola,Grass,96.45,12.34,87.66,6.22,33.04,71.22,4
F25-2172,CIAT-BH-22-0132,2,521.0,Breeding,Urochloa humidicola,Grass,96.53,10.96,89.04,6.6,35.42,71.89,2
F25-2173,CIAT-BH-22-3521,2,523.0,Breeding,Urochloa humidicola,Grass,97.41,11.34,88.66,8.41,27.69,67.79,2
F25-2174,CIAT-BH-22-2074,2,531.0,Breeding,Urochloa humidicola,Grass,96.84,13.34,86.66,7.65,31.56,67.8,2
F25-2175,CIAT-BH-22-0456,2,533.0,Breeding,Urochloa humidicola,Grass,96.71,10.99,89.01,6.02,29.8,67.9,2
F25-2176,CIAT-BH-22-1832,2,535.0,Breeding,Urochloa humidicola,Grass,97.35,10.82,89.18,6.64,32.6,72.56,2
F25-2177,CIAT-BH-22-1872,2,537.0,Breeding,Urochloa humidicola,Grass,97.63,11.57,88.43,6.9,33.73,71.31,2
